Date,OutletID,OutletName,CashierID,CashierName,TransactionID,PaymentType,AmountKES,ItemCode,ItemName,Category,Quantity,UnitPriceKES,TotalPriceKES,CostPriceKES,ProfitKES,PrescriptionRequired,ExpiryDate,StockLevelBefore,StockLevelAfter,Voided,DiscountPercent
2024-07-20 19:21:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10102,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2026-07-20 19:21:00,33,32,No,0.0
2024-07-20 19:27:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10021,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2026-07-20 19:27:00,65,64,No,0.0
2024-07-21 10:38:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN11017,Cash,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2024-08-05 10:38:00,45,44,No,0.0
2024-07-21 11:46:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10581,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2026-07-21 11:46:00,38,37,No,0.0
2024-07-21 13:58:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10853,Cash,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2026-07-21 13:58:00,146,145,No,
2024-07-21 14:05:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11136,M-Pesa,51.0,MED008,Cetirizine 10mg,Allergy,1,60,51.0,35,16.0,No,2024-10-19 14:05:00,97,96,No,15.0
2024-07-21 17:39:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10688,M-Pesa,900.0,MED006,Amlodipine 5mg,Chronic,10,180,900.0,1000,-100.0,Yes,2026-07-21 17:39:00,44,34,No,50.0
2024-07-21 17:47:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10414,Cash,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2026-07-21 17:47:00,151,150,No,0.0
2024-07-21 19:58:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11005,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-09-19 19:58:00,44,43,No,0.0
2024-07-21 20:44:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10705,M-Pesa,240.0,MED012,Flu Capsules,Cold & Flu,2,120,240.0,140,100.0,No,2024-10-19 20:44:00,111,109,No,0.0
2024-07-21 20:46:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11337,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2024-10-19 20:46:00,46,45,No,0.0
2024-07-22 08:51:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11196,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-08-06 08:51:00,62,61,No,0.0
2024-07-22 11:32:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10060,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2026-07-22 11:32:00,158,157,No,0.0
2024-07-22 12:38:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10510,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-18 12:38:00,179,178,No,0.0
2024-07-22 14:12:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11112,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2024-10-20 14:12:00,144,143,No,0.0
2024-07-22 16:11:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10180,M-Pesa,1500.0,MED016,Zinc Tablets,Supplements,10,150,1500.0,900,600.0,No,2025-07-22 16:11:00,177,167,No,0.0
2024-07-22 16:25:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11141,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2026-07-22 16:25:00,186,185,No,0.0
2024-07-22 18:28:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10996,M-Pesa,1400.0,MED020,Eye Drops 10ml,Ophthalmic,5,280,1400.0,850,550.0,No,2024-09-20 18:28:00,191,186,No,0.0
2024-07-23 09:33:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10945,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2026-07-23 09:33:00,187,186,No,0.0
2024-07-23 09:52:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10481,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2024-09-21 09:52:00,55,54,No,0.0
2024-07-23 10:21:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11291,M-Pesa,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2024-10-21 10:21:00,29,28,No,0.0
2024-07-23 12:10:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11313,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2024-10-21 12:10:00,41,40,No,0.0
2024-07-23 12:45:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11397,M-Pesa,672.0,MED020,Eye Drops 10ml,Ophthalmic,3,280,672.0,510,162.0,No,2025-01-19 12:45:00,137,134,No,20.0
2024-07-23 16:28:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10192,M-Pesa,200.0,MED007,Omeprazole 20mg,Gastro,1,200,200.0,120,80.0,No,2025-07-23 16:28:00,86,85,No,0.0
2024-07-23 16:46:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10532,M-Pesa,1250.0,MED009,Vitamin C 1000mg,Vitamins,5,250,1250.0,750,500.0,No,2024-10-21 16:46:00,172,167,No,0.0
2024-07-23 17:33:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10912,Cash,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2024-08-22 17:33:00,44,43,No,0.0
2024-07-24 10:30:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11086,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-01-20 10:30:00,62,61,No,0.0
2024-07-24 11:18:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10224,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2025-01-20 11:18:00,60,59,No,0.0
2024-07-24 16:56:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11098,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2026-07-24 16:56:00,50,49,No,0.0
2024-07-24 21:32:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11023,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-01-20 21:32:00,171,170,No,0.0
2024-07-24 21:59:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11284,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-01-20 21:59:00,147,146,No,0.0
2024-07-25 08:57:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10713,Cash,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2024-08-24 08:57:00,32,31,No,
2024-07-25 09:46:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10465,Cash,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2025-01-21 09:46:00,83,82,No,0.0
2024-07-25 11:18:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10683,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-07-25 11:18:00,136,135,No,0.0
2024-07-25 13:20:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10286,Cash,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2024-10-23 13:20:00,75,74,No,0.0
2024-07-25 14:25:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11200,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2026-07-25 14:25:00,74,73,No,0.0
2024-07-25 18:36:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10160,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-07-25 18:36:00,44,43,No,
2024-07-25 18:47:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10530,M-Pesa,300.0,MED003,Amoxicillin 500mg,Antibiotics,2,150,300.0,180,120.0,Yes,2025-01-21 18:47:00,111,109,No,0.0
2024-07-26 08:00:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10452,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2024-10-24 08:00:00,46,45,No,0.0
2024-07-26 08:47:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10420,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-22 08:47:00,119,118,No,0.0
2024-07-26 15:56:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10201,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2025-01-22 15:56:00,141,140,No,0.0
2024-07-26 17:19:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10243,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-07-26 17:19:00,175,174,No,0.0
2024-07-26 19:28:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10779,Card,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2025-01-22 19:28:00,135,134,No,0.0
2024-07-26 20:39:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10608,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2026-07-26 20:39:00,90,89,No,0.0
2024-07-27 13:23:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11406,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-01-23 13:23:00,64,63,No,0.0
2024-07-27 15:13:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11000,Cash,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2026-07-27 15:13:00,51,50,No,0.0
2024-07-27 15:34:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11249,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-01-23 15:34:00,78,77,No,0.0
2024-07-27 15:54:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10973,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2025-01-23 15:54:00,172,171,No,0.0
2024-07-27 17:24:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10006,M-Pesa,237.5,MED009,Vitamin C 1000mg,Vitamins,1,250,237.5,150,87.5,No,2025-01-23 17:24:00,107,106,No,
2024-07-27 19:17:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10106,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-07-27 19:17:00,27,26,No,0.0
2024-07-28 08:31:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10615,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2024-09-26 08:31:00,92,91,No,0.0
2024-07-28 08:52:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11296,Cash,171.0,MED006,Amlodipine 5mg,Chronic,1,180,171.0,100,71.0,Yes,2024-09-11 08:52:00,112,111,No,5.0
2024-07-28 10:38:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10526,M-Pesa,48.0,MED008,Cetirizine 10mg,Allergy,1,60,48.0,35,13.0,No,2025-07-28 10:38:00,142,141,No,20.0
2024-07-28 11:09:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10056,M-Pesa,200.0,MED018,BP Monitor Battery,Equipment,1,200,200.0,120,80.0,No,2025-01-24 11:09:00,27,26,No,0.0
2024-07-28 13:17:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10881,M-Pesa,900.0,MED013,Malaria Test Kit,Diagnostics,3,300,900.0,540,360.0,No,2024-09-26 13:17:00,96,93,No,0.0
2024-07-28 13:50:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10381,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-10-26 13:50:00,165,164,No,0.0
2024-07-28 14:08:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10080,M-Pesa,5500.0,MED014,Artemether-Lum,Antimalarials,10,550,5500.0,3500,2000.0,Yes,2024-08-12 14:08:00,56,46,No,0.0
2024-07-28 16:38:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10986,Cash,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2024-08-27 16:38:00,156,155,No,0.0
2024-07-28 20:23:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11066,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2024-08-27 20:23:00,80,79,No,0.0
2024-07-28 20:27:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10261,M-Pesa,1050.0,MED004,Azithromycin 250mg,Antibiotics,3,350,1050.0,600,450.0,Yes,2025-01-24 20:27:00,157,154,No,0.0
2024-07-28 20:40:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11073,M-Pesa,300.0,MED003,Amoxicillin 500mg,Antibiotics,2,150,300.0,180,120.0,Yes,2024-10-26 20:40:00,85,83,No,0.0
2024-07-28 20:53:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10144,Cash,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-24 20:53:00,199,198,No,0.0
2024-07-29 10:58:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11433,M-Pesa,180.0,MED006,Amlodipine 5mg,Chronic,1,180,180.0,100,80.0,Yes,2025-01-25 10:58:00,117,116,No,0.0
2024-07-29 11:16:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11485,M-Pesa,50.0,MED001,Paracetamol 500mg,Painkillers,1,50,50.0,30,20.0,No,2025-01-25 11:16:00,114,113,No,0.0
2024-07-29 13:15:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10820,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,2,150,150.0,180,-30.0,Yes,2025-07-29 13:15:00,38,36,No,50.0
2024-07-29 14:11:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10497,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-01-25 14:11:00,160,159,No,0.0
2024-07-29 15:40:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11343,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-10-27 15:40:00,176,175,No,0.0
2024-07-29 16:10:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10429,M-Pesa,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2025-07-29 16:10:00,52,51,No,0.0
2024-07-29 17:47:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10717,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2024-08-13 17:47:00,162,161,No,0.0
2024-07-29 19:18:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10846,M-Pesa,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2024-08-13 19:18:00,127,126,No,0.0
2024-07-29 20:35:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11102,M-Pesa,400.0,MED018,BP Monitor Battery,Equipment,2,200,400.0,240,160.0,No,2025-07-29 20:35:00,155,153,No,0.0
2024-07-30 08:10:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11269,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-07-30 08:10:00,117,116,No,0.0
2024-07-30 09:57:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN11319,Cash,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-07-30 09:57:00,75,74,No,0.0
2024-07-30 12:44:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10710,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2024-10-28 12:44:00,155,154,No,0.0
2024-07-30 13:03:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10808,M-Pesa,450.0,MED010,Multivitamin Plus,Vitamins,1,450,450.0,280,170.0,No,2024-10-28 13:03:00,121,120,No,0.0
2024-07-30 16:14:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10009,Cash,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-07-30 16:14:00,115,114,No,0.0
2024-07-30 20:46:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10131,M-Pesa,700.0,MED004,Azithromycin 250mg,Antibiotics,2,350,700.0,400,300.0,Yes,2024-09-28 20:46:00,109,107,No,0.0
2024-07-30 21:20:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10987,M-Pesa,200.0,MED007,Omeprazole 20mg,Gastro,1,200,200.0,120,80.0,No,2025-01-26 21:20:00,117,116,No,0.0
2024-07-31 09:37:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10313,M-Pesa,560.0,MED020,Eye Drops 10ml,Ophthalmic,2,280,560.0,340,220.0,No,2025-01-27 09:37:00,77,75,No,0.0
2024-07-31 14:13:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10054,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-27 14:13:00,170,169,No,0.0
2024-07-31 14:17:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10854,M-Pesa,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-07-31 14:17:00,107,106,No,0.0
2024-07-31 14:34:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11314,Cash,500.0,MED009,Vitamin C 1000mg,Vitamins,2,250,500.0,300,200.0,No,2025-01-27 14:34:00,89,87,No,0.0
2024-07-31 15:00:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11307,Card,60.0,MED015,ORS Sachets,Gastro,2,30,60.0,30,30.0,No,2025-07-31 15:00:00,35,33,Yes,0.0
2024-07-31 18:46:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10358,M-Pesa,80.0,MED019,Antacid Tablets,Gastro,1,100,80.0,60,20.0,No,2024-09-14 18:46:00,36,35,No,20.0
2024-07-31 19:52:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10840,M-Pesa,136.0,MED002,Ibuprofen 400mg,Painkillers,2,80,136.0,100,36.0,No,2026-07-31 19:52:00,78,76,Yes,15.0
2024-08-01 08:09:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10983,M-Pesa,30.0,MED015,ORS Sachets,Gastro,1,30,30.0,15,15.0,No,2025-08-01 08:09:00,77,76,No,0.0
2024-08-01 09:20:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11001,M-Pesa,50.0,MED017,Insulin Syringe,Diabetes,1,50,50.0,25,25.0,No,2026-08-01 09:20:00,148,147,No,0.0
2024-08-01 11:19:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11257,Cash,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2024-09-15 11:19:00,23,22,No,0.0
2024-08-01 12:04:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN11482,M-Pesa,190.0,MED018,BP Monitor Battery,Equipment,1,200,190.0,120,70.0,No,2025-01-28 12:04:00,69,68,No,5.0
2024-08-01 13:15:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10474,M-Pesa,120.0,MED005,Metformin 500mg,Chronic,1,120,120.0,70,50.0,Yes,2025-01-28 13:15:00,99,98,No,0.0
2024-08-01 16:09:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10199,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2024-09-30 16:09:00,140,139,No,0.0
2024-08-01 17:28:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10696,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-10-30 17:28:00,181,180,No,0.0
2024-08-01 18:17:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10769,M-Pesa,2250.0,MED010,Multivitamin Plus,Vitamins,5,450,2250.0,1400,850.0,No,2025-01-28 18:17:00,150,145,No,0.0
2024-08-01 18:33:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10237,Cash,750.0,MED016,Zinc Tablets,Supplements,5,150,750.0,450,300.0,No,2025-08-01 18:33:00,27,22,No,0.0
2024-08-01 19:28:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11153,M-Pesa,162.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,162.0,100,62.0,No,2025-01-28 19:28:00,189,188,No,10.0
2024-08-02 12:17:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11178,M-Pesa,60.0,MED008,Cetirizine 10mg,Allergy,1,60,60.0,35,25.0,No,2025-08-02 12:17:00,50,49,No,0.0
2024-08-02 14:05:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10491,M-Pesa,300.0,MED013,Malaria Test Kit,Diagnostics,1,300,300.0,180,120.0,No,2025-01-29 14:05:00,62,61,No,0.0
2024-08-02 15:18:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10074,M-Pesa,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2025-01-29 15:18:00,133,132,No,0.0
2024-08-02 16:27:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN10332,M-Pesa,1350.0,MED010,Multivitamin Plus,Vitamins,3,450,1350.0,840,510.0,No,2025-08-02 16:27:00,138,135,Yes,0.0
2024-08-02 16:49:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11220,M-Pesa,180.0,MED011,Cough Syrup 100ml,Cold & Flu,1,180,180.0,100,80.0,No,2024-10-31 16:49:00,32,31,No,0.0
2024-08-02 18:54:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN11250,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2024-10-01 18:54:00,140,139,No,0.0
2024-08-02 20:38:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN11304,M-Pesa,120.0,MED012,Flu Capsules,Cold & Flu,1,120,120.0,70,50.0,No,2025-08-02 20:38:00,161,160,No,0.0
2024-08-03 08:22:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN11168,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2025-01-30 08:22:00,179,178,No,0.0
2024-08-03 09:13:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN11354,Cash,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2024-09-02 09:13:00,113,112,No,0.0
2024-08-03 10:16:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10350,Cash,180.0,MED008,Cetirizine 10mg,Allergy,3,60,180.0,105,75.0,No,2024-09-17 10:16:00,48,45,No,0.0
2024-08-03 16:54:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10139,M-Pesa,150.0,MED016,Zinc Tablets,Supplements,1,150,150.0,90,60.0,No,2026-08-03 16:54:00,22,21,No,0.0
2024-08-03 17:09:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10248,M-Pesa,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-08-03 17:09:00,36,35,No,0.0
2024-08-03 18:16:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10551,M-Pesa,1750.0,MED004,Azithromycin 250mg,Antibiotics,5,350,1750.0,1000,750.0,Yes,2025-01-30 18:16:00,172,167,No,0.0
2024-08-03 18:22:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10504,M-Pesa,150.0,MED003,Amoxicillin 500mg,Antibiotics,1,150,150.0,90,60.0,Yes,2025-01-30 18:22:00,199,198,No,0.0
2024-08-03 19:59:00,OUT001,Nairobi CBD,C002,Peter Omondi,TXN10610,M-Pesa,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2024-09-02 19:59:00,83,82,No,0.0
2024-08-03 21:20:00,OUT003,Kisumu Mega,C009,Mary Nekesa,TXN10306,Cash,350.0,MED004,Azithromycin 250mg,Antibiotics,1,350,350.0,200,150.0,Yes,2025-01-30 21:20:00,39,38,No,0.0
2024-08-04 08:16:00,OUT001,Nairobi CBD,C001,Jane Wanjiku,TXN10825,M-Pesa,80.0,MED002,Ibuprofen 400mg,Painkillers,1,80,80.0,50,30.0,No,2026-08-04 08:16:00,79,78,No,0.0
2024-08-04 08:37:00,OUT001,Nairobi CBD,C003,Grace Muthoni,TXN11352,M-Pesa,250.0,MED017,Insulin Syringe,Diabetes,5,50,250.0,125,125.0,No,2026-08-04 08:37:00,105,100,No,0.0
2024-08-04 10:43:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10114,Card,100.0,MED019,Antacid Tablets,Gastro,1,100,100.0,60,40.0,No,2024-09-18 10:43:00,150,149,No,0.0
2024-08-04 13:02:00,OUT003,Kisumu Mega,C008,James Kiprop,TXN10835,M-Pesa,280.0,MED020,Eye Drops 10ml,Ophthalmic,1,280,280.0,170,110.0,No,2024-10-03 13:02:00,36,35,No,0.0
2024-08-04 13:47:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN10262,M-Pesa,400.0,MED018,BP Monitor Battery,Equipment,2,200,400.0,240,160.0,No,2026-08-04 13:47:00,104,102,No,0.0
2024-08-04 15:45:00,OUT003,Kisumu Mega,C007,Lucy Achieng,TXN10077,Cash,467.5,MED014,Artemether-Lum,Antimalarials,1,550,467.5,350,117.5,Yes,2024-11-02 15:45:00,180,179,No,15.0
2024-08-04 15:55:00,OUT002,Mombasa Nyali,C005,Fatma Said,TXN11135,Cash,550.0,MED014,Artemether-Lum,Antimalarials,1,550,550.0,350,200.0,Yes,2024-11-02 15:55:00,47,46,No,0.0
2024-08-04 17:15:00,OUT002,Mombasa Nyali,C004,Hassan Ali,TXN10575,M-Pesa,180.0,MED008,Cetirizine 10mg,Allergy,3,60,180.0,105,75.0,No,2026-08-04 17:15:00,27,24,No,0.0
2024-08-04 19:38:00,OUT002,Mombasa Nyali,C006,Kevin Otieno,TXN10748,Cash,250.0,MED009,Vitamin C 1000mg,Vitamins,1,250,250.0,150,100.0,No,2025-01-31 19:38:00,95,94,No,0.0
